loan_id,customer_id,loan_amount,loan_date,loan_status,repayment_history,interest_rate,loan_purpose,collateral,default_risk,repayment_rank
176,985,265467,2023-10-09,Defaulted,4,11.22,Medical,None,Medium,1800
179,662,67991,2023-08-28,Approved,4,9.78,"Home Renovation",House,Low,1800
191,547,99606,2024-01-27,Approved,4,9.11,"Home Renovation",House,Medium,1800
195,364,155470,2021-01-16,Defaulted,4,9.7,"Business Expansion",Car,Medium,1800
198,447,170867,2021-08-01,Approved,4,8.75,Medical,House,Medium,1800
217,362,148651,2023-10-23,Defaulted,4,11.42,Medical,None,High,1800
224,833,405412,2022-11-23,Closed,4,12.09,Medical,Car,Low,1800
225,960,433260,2020-05-13,Rejected,4,4.39,Education,None,Medium,1800
227,322,53881,2022-06-10,Rejected,4,5.37,Medical,None,High,1800
245,755,6979,2020-02-20,Approved,4,10.06,"Business Expansion",House,Medium,1800
247,254,422321,2023-05-31,Defaulted,4,5.26,"Home Renovation",Car,High,1800
248,778,186190,2021-01-01,Rejected,4,4.87,Education,None,Low,1800
266,620,75071,2022-11-07,Closed,4,10.37,"Home Renovation",House,Low,1800
284,773,482399,2024-03-29,Rejected,4,12.31,Medical,Car,Medium,1800
292,763,46925,2022-03-22,Approved,4,9.2,Medical,Car,Medium,1800
320,576,419031,2021-08-17,Rejected,4,6.44,Medical,House,Low,1800
321,446,91418,2021-08-13,Rejected,4,9.51,Education,None,Medium,1800
322,399,44064,2022-12-24,Approved,4,5,Education,Car,High,1800
329,277,361877,2020-09-11,Approved,4,7.4,"Business Expansion",Car,Low,1800
348,3,452161,2023-12-14,Closed,4,9.59,"Home Renovation",Car,Low,1800
355,537,372154,2022-04-26,Rejected,4,4.72,"Home Renovation",House,Medium,1800
357,118,44161,2021-10-19,Defaulted,4,9.6,Education,None,High,1800
359,936,82970,2022-03-09,Approved,4,11.25,Education,Car,High,1800
362,562,28969,2021-09-27,Defaulted,4,9.8,"Home Renovation",Car,High,1800
382,341,369572,2023-02-24,Defaulted,4,4.43,"Business Expansion",House,Medium,1800
385,95,349262,2023-11-16,Defaulted,4,11.75,Medical,Car,Medium,1800
387,409,196170,2020-01-05,Defaulted,4,7.13,Medical,Car,High,1800
399,273,226433,2020-08-03,Defaulted,4,4.04,Education,House,Medium,1800
401,287,61497,2022-10-26,Defaulted,4,11.54,"Home Renovation",House,Medium,1800
429,326,404832,2022-09-08,Rejected,4,4.03,"Home Renovation",None,Low,1800
439,287,146606,2023-07-24,Defaulted,4,3.91,"Business Expansion",Car,High,1800
440,349,442141,2022-10-22,Defaulted,4,7.33,"Business Expansion",None,Medium,1800
444,871,158626,2023-07-29,Approved,4,7.34,"Business Expansion",None,Medium,1800
446,118,320173,2021-07-29,Closed,4,11.16,Medical,House,High,1800
447,759,42439,2021-04-12,Defaulted,4,8.71,"Home Renovation",House,Low,1800
474,96,129143,2022-02-08,Approved,4,5.5,"Business Expansion",Car,High,1800
507,515,216888,2024-01-22,Defaulted,4,5.41,Education,Car,High,1800
523,28,461314,2022-03-31,Closed,4,10.03,"Home Renovation",None,Low,1800
532,132,70794,2022-10-24,Closed,4,6.2,Education,House,Medium,1800
553,110,196416,2020-12-19,Rejected,4,4.38,Education,House,Low,1800
558,492,98317,2020-12-12,Rejected,4,6.28,Education,House,Low,1800
559,240,63500,2024-01-17,Approved,4,5.29,Medical,Car,Low,1800
560,1,441994,2023-01-02,Defaulted,4,9.01,"Business Expansion",House,Medium,1800
570,409,418253,2020-06-14,Approved,4,3.79,Education,House,High,1800
601,459,278860,2020-03-17,Approved,4,11.73,"Business Expansion",None,Medium,1800
621,378,189860,2023-08-26,Defaulted,4,7.21,Medical,Car,Low,1800
630,78,243249,2020-12-17,Defaulted,4,4.3,"Home Renovation",House,Medium,1800
631,991,481403,2024-02-13,Defaulted,4,12.41,Medical,None,Medium,1800
653,231,262340,2022-07-28,Approved,4,3.62,"Business Expansion",House,Low,1800
658,248,222324,2022-06-17,Defaulted,4,3.63,Medical,House,High,1800
662,880,308475,2021-03-27,Approved,4,10.04,Medical,None,Medium,1800
687,289,254237,2024-04-27,Defaulted,4,10.44,Education,None,High,1800
701,386,328826,2024-03-14,Closed,4,6.38,"Home Renovation",House,Low,1800
703,975,468411,2024-05-15,Closed,4,11.5,Education,None,Low,1800
717,139,272353,2024-01-24,Rejected,4,10.4,Education,None,Medium,1800
721,71,440406,2023-05-15,Rejected,4,10.82,Medical,None,Medium,1800
723,490,313370,2023-10-07,Approved,4,10.38,"Home Renovation",Car,High,1800
724,49,273193,2022-05-01,Defaulted,4,12.19,Education,None,Medium,1800
742,851,483715,2023-06-16,Approved,4,8.82,Medical,Car,Medium,1800
744,872,343643,2024-04-03,Approved,4,5.85,"Home Renovation",Car,Low,1800
753,868,153879,2021-10-22,Closed,4,12.05,"Business Expansion",None,Low,1800
763,277,83967,2024-11-08,Closed,4,5.28,"Business Expansion",Car,Medium,1800
766,714,210474,2022-01-12,Defaulted,4,12.32,Education,Car,High,1800
783,256,389706,2021-04-21,Closed,4,3.79,"Home Renovation",Car,Medium,1800
810,306,325932,2024-02-10,Approved,4,3.92,Medical,None,High,1800
828,67,447505,2021-09-24,Rejected,4,12.13,Education,None,Medium,1800
839,203,472802,2020-12-27,Approved,4,7.58,"Home Renovation",Car,Low,1800
847,63,160317,2021-05-29,Closed,4,10.67,"Business Expansion",Car,Low,1800
860,303,364517,2021-03-07,Rejected,4,5.13,"Business Expansion",House,High,1800
864,373,215110,2020-06-26,Approved,4,6.93,Medical,None,High,1800
898,525,283095,2022-12-13,Defaulted,4,8.25,"Business Expansion",None,Low,1800
904,393,253974,2022-09-01,Approved,4,12.28,"Business Expansion",None,High,1800
908,338,460558,2020-02-22,Approved,4,10.43,"Business Expansion",Car,Low,1800
916,372,480581,2023-03-08,Closed,4,4.5,"Business Expansion",None,Low,1800
917,456,15606,2022-11-18,Approved,4,9.57,Medical,House,Medium,1800
925,272,350075,2022-08-13,Rejected,4,5.12,Medical,Car,Low,1800
958,893,22455,2024-07-17,Closed,4,7.8,Medical,House,Low,1800
963,189,155142,2022-12-06,Closed,4,10.58,Education,Car,Medium,1800
968,319,268820,2022-04-06,Defaulted,4,5.3,"Business Expansion",House,High,1800
974,433,423211,2021-10-19,Defaulted,4,4.16,"Business Expansion",Car,Low,1800
975,190,367987,2023-09-29,Defaulted,4,4.39,Medical,House,Low,1800
990,144,65028,2020-02-27,Rejected,4,8.38,"Business Expansion",None,High,1800
991,450,384378,2024-01-03,Approved,4,8.25,Medical,House,Medium,1800
994,807,169507,2020-11-26,Approved,4,8.8,Medical,Car,High,1800
1018,933,112166,2022-06-17,Approved,4,6.48,"Home Renovation",House,Medium,1800
1019,403,199247,2022-09-04,Defaulted,4,7.17,Medical,Car,High,1800
1030,683,200635,2021-07-23,Defaulted,4,10.42,"Home Renovation",Car,Low,1800
1036,430,12907,2020-06-21,Rejected,4,7.13,"Home Renovation",None,Low,1800
1042,72,253796,2023-03-04,Rejected,4,4.89,Education,Car,High,1800
1068,905,280013,2021-02-24,Defaulted,4,9.98,"Home Renovation",None,Low,1800
1074,963,327514,2022-12-26,Approved,4,5.03,"Home Renovation",House,Low,1800
1093,440,426114,2023-02-02,Approved,4,5.2,Education,Car,High,1800
1100,829,283199,2024-11-19,Closed,4,12.27,Medical,House,Low,1800
1105,507,8431,2024-01-28,Defaulted,4,8.08,"Home Renovation",Car,Medium,1800
1107,791,183294,2023-03-14,Approved,4,8.75,"Home Renovation",House,Medium,1800
1127,454,154929,2020-05-26,Defaulted,4,7.92,Medical,House,Low,1800
1148,251,113415,2023-11-17,Approved,4,4.59,"Business Expansion",House,Low,1800
1157,4,497872,2024-02-01,Rejected,4,4.29,"Business Expansion",None,Low,1800
1163,268,286083,2020-11-28,Closed,4,3.58,"Business Expansion",House,Medium,1800
1189,899,130627,2022-05-13,Approved,4,8.57,Education,Car,Low,1800
1195,482,44766,2024-05-24,Closed,4,4.39,"Business Expansion",None,Low,1800
1196,902,460347,2020-10-13,Rejected,4,8.49,"Business Expansion",House,High,1800
1202,71,39570,2022-01-21,Defaulted,4,4.74,"Business Expansion",None,Medium,1800
1208,674,434128,2023-05-29,Rejected,4,9.8,Education,None,Low,1800
1225,141,341535,2023-10-11,Approved,4,5.07,"Business Expansion",None,Medium,1800
1239,143,81274,2022-11-14,Rejected,4,4.46,"Home Renovation",House,Low,1800
1240,961,419340,2022-12-04,Rejected,4,5.77,Medical,House,Medium,1800
1246,643,202997,2024-04-15,Defaulted,4,8.19,Medical,None,High,1800
1249,50,72589,2021-12-24,Defaulted,4,8.89,Education,None,High,1800
1262,436,239082,2020-09-20,Approved,4,5.74,Education,None,Low,1800
1266,798,40974,2022-12-10,Rejected,4,3.63,"Business Expansion",House,High,1800
1267,731,309884,2021-03-17,Rejected,4,6.72,"Business Expansion",None,High,1800
1271,822,442464,2021-10-05,Rejected,4,12.31,"Business Expansion",House,Low,1800
1284,432,39557,2024-06-12,Closed,4,5.88,"Business Expansion",House,Medium,1800
1291,671,279313,2021-10-13,Closed,4,4.08,Medical,House,High,1800
1315,646,140666,2021-05-14,Rejected,4,5.36,"Business Expansion",None,Low,1800
1318,767,230510,2024-08-23,Closed,4,9.56,Education,None,High,1800
1319,890,234350,2022-05-04,Approved,4,12.45,Education,House,Low,1800
1330,861,482708,2022-05-11,Approved,4,4.1,Education,House,High,1800
1335,386,468273,2023-11-05,Defaulted,4,8.02,Education,Car,High,1800
1353,26,264430,2020-07-10,Approved,4,4.08,Medical,House,Medium,1800
1355,103,166628,2020-05-05,Rejected,4,9.98,Medical,None,High,1800
1356,167,68568,2023-05-13,Approved,4,8.94,"Business Expansion",None,High,1800
1358,443,332846,2022-02-02,Closed,4,8.05,Medical,House,Low,1800
1364,287,420396,2021-02-19,Rejected,4,10.58,"Business Expansion",House,Low,1800
1375,392,174882,2022-11-24,Approved,4,5.82,"Home Renovation",None,Low,1800
1376,305,310922,2023-01-23,Rejected,4,4.01,Education,Car,Medium,1800
1382,546,494084,2023-08-31,Defaulted,4,6.44,Education,House,High,1800
1388,302,336440,2021-02-22,Approved,4,6.75,Medical,House,Low,1800
1401,469,389255,2024-09-25,Approved,4,9.24,Education,House,Medium,1800
1407,435,227882,2021-03-29,Rejected,4,11.1,Education,Car,Low,1800
1432,420,409684,2023-07-28,Approved,4,9.56,Education,Car,Low,1800
1440,336,277356,2023-12-16,Approved,4,4.41,Education,Car,Medium,1800
1445,730,196615,2021-01-18,Defaulted,4,11.07,"Business Expansion",Car,Low,1800
1455,83,220286,2023-03-22,Rejected,4,4.12,"Business Expansion",House,Medium,1800
1471,572,326503,2023-07-20,Approved,4,10.28,"Business Expansion",House,High,1800
1486,6,236209,2020-05-06,Rejected,4,8.25,"Business Expansion",None,Low,1800
1511,846,48315,2021-01-04,Defaulted,4,6.96,Education,House,Low,1800
1527,656,56756,2021-09-08,Closed,4,4.76,"Home Renovation",Car,Medium,1800
1534,609,448212,2024-06-19,Rejected,4,7.13,"Business Expansion",House,Low,1800
1544,567,491226,2021-05-29,Rejected,4,11,"Home Renovation",Car,Low,1800
1546,773,428088,2024-03-16,Closed,4,12.08,Medical,None,Medium,1800
1559,749,212896,2020-10-14,Rejected,4,8.04,"Business Expansion",None,Medium,1800
1560,473,314874,2021-11-15,Closed,4,9.08,Medical,None,High,1800
1575,581,314643,2023-06-14,Approved,4,7.12,Medical,None,Medium,1800
1579,440,176445,2020-04-02,Defaulted,4,3.6,"Home Renovation",House,Low,1800
1582,519,452744,2020-12-06,Closed,4,11.11,Education,House,Medium,1800
1597,404,228068,2020-12-25,Defaulted,4,8.82,Medical,Car,Low,1800
1601,764,497819,2020-05-20,Approved,4,3.55,Education,None,High,1800
1604,520,297237,2021-06-07,Approved,4,6.05,"Home Renovation",House,Medium,1800
1610,212,431039,2019-12-05,Rejected,4,11.37,"Home Renovation",Car,High,1800
1612,328,270814,2023-08-02,Defaulted,4,6.18,Education,Car,Medium,1800
1624,78,76472,2020-02-18,Approved,4,11.51,Medical,Car,Low,1800
1625,489,156700,2021-04-26,Approved,4,8.49,"Business Expansion",None,Low,1800
1627,716,381799,2023-05-07,Rejected,4,9.69,Medical,None,Medium,1800
1636,674,494307,2020-06-12,Closed,4,6.72,Education,Car,Low,1800
1637,911,18665,2024-09-07,Rejected,4,5.32,Education,None,Medium,1800
1638,705,252927,2023-04-12,Closed,4,11.26,"Home Renovation",House,Low,1800
1655,650,469461,2022-11-23,Approved,4,6.51,"Home Renovation",Car,Low,1800
1667,644,287235,2022-07-12,Closed,4,7.36,Medical,None,Medium,1800
1674,657,450171,2023-03-23,Rejected,4,4.37,"Business Expansion",None,Low,1800
1690,643,458893,2022-10-27,Rejected,4,8.99,"Home Renovation",None,High,1800
1698,974,252200,2020-03-07,Defaulted,4,5.69,"Home Renovation",House,Low,1800
1703,99,224912,2020-01-09,Defaulted,4,7.57,"Home Renovation",None,High,1800
1705,136,121416,2023-07-22,Closed,4,7.99,Medical,Car,Medium,1800
1714,210,281233,2021-11-20,Rejected,4,10.77,"Business Expansion",House,Low,1800
1732,388,464298,2019-12-22,Defaulted,4,11.88,"Home Renovation",Car,High,1800
1739,206,304030,2020-07-20,Closed,4,10.32,"Home Renovation",None,Low,1800
1753,928,170087,2023-02-26,Approved,4,10.08,Education,House,Low,1800
1755,827,308541,2022-01-25,Rejected,4,10.56,"Business Expansion",House,High,1800
1760,916,16990,2023-07-08,Closed,4,8.75,Medical,Car,High,1800
1762,124,236076,2024-06-15,Rejected,4,9.49,Education,Car,Low,1800
1767,970,386889,2024-10-18,Rejected,4,5.41,Education,None,Low,1800
1768,130,170907,2020-01-31,Closed,4,4.5,Education,House,Low,1800
1770,318,377649,2021-01-03,Defaulted,4,12.43,"Home Renovation",House,Medium,1800
1777,490,492821,2023-07-17,Approved,4,9.9,"Home Renovation",House,Low,1800
1786,235,20100,2021-01-18,Closed,4,5.16,"Business Expansion",Car,Low,1800
1791,688,478049,2022-05-22,Defaulted,4,5.63,Education,None,High,1800
1798,186,329599,2020-04-11,Closed,4,10.69,"Business Expansion",None,Low,1800
1814,355,141253,2023-10-07,Rejected,4,4.1,Medical,House,Medium,1800
1818,931,484940,2020-01-06,Closed,4,7.53,"Business Expansion",None,Medium,1800
1828,664,106292,2020-11-12,Closed,4,5.99,Medical,Car,High,1800
1836,226,278413,2023-07-25,Closed,4,3.79,Medical,Car,High,1800
1850,237,356389,2021-07-31,Closed,4,7.09,"Business Expansion",Car,High,1800
1856,60,304432,2023-12-17,Rejected,4,6.61,Education,None,Low,1800
1860,446,72803,2021-08-01,Approved,4,4.97,Medical,Car,Low,1800
1886,861,427641,2020-03-07,Closed,4,10.53,"Home Renovation",House,Medium,1800
1889,474,181662,2023-10-16,Approved,4,6.88,Education,Car,Medium,1800
1893,115,345763,2021-08-07,Approved,4,9.93,"Home Renovation",None,Low,1800
1897,233,39040,2023-08-26,Approved,4,7.53,Education,House,Medium,1800
1902,866,489131,2023-10-06,Defaulted,4,5.99,"Business Expansion",Car,High,1800
1913,661,408491,2023-08-12,Rejected,4,9.99,Education,House,Medium,1800
1919,215,18320,2020-10-01,Rejected,4,5.16,"Home Renovation",None,Low,1800
1942,709,176780,2023-02-22,Approved,4,10.76,Education,None,High,1800
1946,469,341779,2024-04-12,Rejected,4,5.05,Medical,Car,Medium,1800
1963,807,245178,2020-09-20,Defaulted,4,8.96,"Home Renovation",House,Medium,1800
1964,542,441426,2022-07-08,Closed,4,7.52,"Business Expansion",Car,Low,1800
1965,756,205476,2024-07-01,Defaulted,4,7.65,Medical,House,Medium,1800
1967,543,58009,2021-01-26,Closed,4,7.86,"Home Renovation",House,High,1800
1972,661,365661,2023-02-06,Rejected,4,5.94,"Business Expansion",House,High,1800
1976,950,187647,2020-03-31,Defaulted,4,7.9,"Business Expansion",House,Low,1800
1981,445,411771,2021-12-13,Approved,4,10.92,"Business Expansion",None,Low,1800
2005,262,184845,2024-11-15,Closed,4,5.71,"Home Renovation",House,Low,1800
2027,405,198385,2021-05-31,Approved,4,10.06,"Home Renovation",Car,Low,1800
2031,505,485196,2020-09-20,Rejected,4,8.98,Education,Car,Medium,1800
2032,412,312481,2024-01-25,Rejected,4,5.2,"Business Expansion",House,Low,1800
2036,385,433377,2022-04-21,Closed,4,6.82,"Business Expansion",House,High,1800
2053,761,74648,2020-02-08,Closed,4,11.19,Education,Car,Medium,1800
2055,657,497359,2022-07-27,Closed,4,5.52,"Business Expansion",Car,High,1800
2094,483,334847,2022-09-11,Approved,4,8.24,Education,Car,Low,1800
2096,865,283253,2022-08-23,Closed,4,9.62,Medical,House,High,1800
2097,89,491245,2022-05-27,Rejected,4,4.77,"Home Renovation",House,Low,1800
2101,833,449227,2023-04-15,Approved,4,12.37,"Home Renovation",House,High,1800
2142,436,385075,2020-08-03,Approved,4,7.19,"Business Expansion",House,High,1800
2158,24,365882,2020-04-14,Defaulted,4,11.56,"Business Expansion",Car,Medium,1800
2172,239,235786,2024-08-27,Closed,4,6.45,"Business Expansion",Car,Medium,1800
2176,927,73559,2023-03-12,Closed,4,10.22,"Business Expansion",Car,Low,1800
2180,775,325631,2020-02-09,Defaulted,4,3.72,"Home Renovation",House,Medium,1800
2194,976,405007,2020-10-24,Defaulted,4,8.6,Education,None,High,1800
2200,862,258265,2023-12-11,Closed,4,9.73,Education,House,Medium,1800
2210,581,211634,2024-09-28,Defaulted,4,11.61,Medical,Car,Medium,1800
2211,618,353142,2024-05-26,Rejected,4,11.38,Medical,None,Medium,1800
2216,344,302254,2023-10-17,Rejected,4,6.71,"Home Renovation",House,High,1800
2217,103,249649,2020-06-26,Rejected,4,9.67,Education,House,Medium,1800
2218,372,50668,2021-07-10,Approved,4,5.11,"Home Renovation",Car,Medium,1800
2265,419,125450,2022-03-20,Approved,4,8.6,"Business Expansion",None,Medium,1800
2269,465,5816,2024-09-18,Approved,4,7.43,"Home Renovation",Car,High,1800
2277,879,112548,2023-08-05,Closed,4,5.44,"Business Expansion",None,Medium,1800
2281,267,235198,2022-04-13,Closed,4,11.91,Medical,House,High,1800
2294,59,43264,2024-02-20,Defaulted,4,12.39,"Home Renovation",None,Medium,1800
2315,341,438097,2022-03-31,Defaulted,4,5.87,Medical,None,Low,1800
2337,556,19167,2020-06-05,Rejected,4,11.57,Education,Car,High,1800
2349,54,138109,2020-09-03,Rejected,4,3.81,"Business Expansion",Car,Low,1800
2350,256,289077,2024-08-17,Defaulted,4,10.46,Education,Car,Low,1800
2357,670,411567,2024-03-24,Closed,4,6.12,"Business Expansion",None,High,1800
2358,272,340551,2021-03-23,Closed,4,8.45,Education,House,High,1800
2392,350,241965,2023-06-02,Approved,4,10.37,"Home Renovation",House,Medium,1800
2398,144,347644,2020-03-09,Closed,4,7.58,"Home Renovation",None,High,1800
2404,237,493440,2023-05-27,Approved,4,8.49,Medical,None,High,1800
2405,313,324579,2023-09-13,Defaulted,4,5.22,"Home Renovation",House,High,1800
2408,155,450483,2020-11-25,Defaulted,4,9.51,"Home Renovation",House,Medium,1800
2446,43,316569,2023-11-03,Closed,4,7.04,Education,Car,Low,1800
2452,438,431238,2022-06-06,Rejected,4,3.56,"Business Expansion",Car,Low,1800
2468,172,191497,2023-10-15,Rejected,4,10.82,"Home Renovation",Car,Low,1800
2471,932,422127,2024-07-24,Defaulted,4,6.42,Education,None,Low,1800
2472,893,71771,2021-01-22,Approved,4,9.25,Education,House,High,1800
2477,51,99791,2023-04-04,Closed,4,12.32,Medical,Car,Low,1800
2488,788,275450,2022-01-31,Rejected,4,5.52,Education,House,Low,1800
2489,751,431341,2022-10-06,Rejected,4,10.59,"Business Expansion",House,Medium,1800
2491,419,417184,2020-11-13,Defaulted,4,4.25,Medical,Car,High,1800
2499,192,18806,2024-05-17,Defaulted,4,8.55,"Home Renovation",Car,High,1800
2535,635,245636,2022-01-19,Defaulted,4,8.82,"Business Expansion",None,High,1800
2536,121,12062,2019-12-19,Defaulted,4,7.93,Education,House,Low,1800
2550,27,484789,2021-10-11,Closed,4,3.63,Education,Car,Medium,1800
2555,734,78439,2024-07-06,Approved,4,5.21,"Business Expansion",House,Low,1800
2563,757,73361,2022-01-19,Rejected,4,9.28,"Business Expansion",Car,Low,1800
2564,211,392839,2022-03-13,Rejected,4,4.88,"Home Renovation",None,High,1800
2579,593,472461,2023-06-22,Defaulted,4,8.28,Medical,None,Medium,1800
2580,303,103811,2021-08-03,Closed,4,12.02,"Home Renovation",House,Low,1800
2595,111,240222,2020-12-26,Approved,4,8.14,Medical,Car,Low,1800
2601,604,98551,2020-04-04,Approved,4,12.17,Education,None,High,1800
2626,535,12470,2022-12-14,Rejected,4,4.35,"Business Expansion",House,Medium,1800
2632,591,213369,2022-12-05,Approved,4,10.99,"Home Renovation",None,Medium,1800
2637,316,441747,2024-04-07,Approved,4,5.06,"Business Expansion",Car,Medium,1800
2649,147,301972,2023-06-11,Defaulted,4,11.34,"Business Expansion",None,Medium,1800
2654,707,216176,2021-10-27,Defaulted,4,5.48,"Home Renovation",None,High,1800
2659,999,235683,2023-08-13,Defaulted,4,8.61,Medical,House,Medium,1800
2661,18,140139,2023-01-18,Rejected,4,9.26,Education,None,Low,1800
2669,82,24366,2023-11-26,Approved,4,8.02,Education,None,High,1800
2709,546,288535,2023-09-11,Approved,4,10.07,Education,Car,Low,1800
2714,575,310257,2020-11-27,Rejected,4,7.51,"Home Renovation",House,High,1800
2719,599,174417,2021-03-29,Rejected,4,9.49,Medical,None,High,1800
2735,431,476597,2024-01-11,Approved,4,8.6,Education,None,Medium,1800
2745,684,129945,2022-02-14,Closed,4,3.62,"Business Expansion",None,Low,1800
2752,502,333696,2022-01-27,Rejected,4,4.98,"Business Expansion",Car,Medium,1800
